"X","Age","Gender","Education","Country","Ethnicity","Escore","Oscore","Ascore","SS","Alcohol","Amphet","Amyl","Benzos","Choc","Ecstasy","Heroin","Ketamine","Legalh","LSD","Meth","Mushrooms","Nicotine","Nscore","Cscore","Coke","Alcohol.Legalh","Legalh.Caff","Choc.Legalh","Country.Alcohol","Country.Caff","Cannabis"
-0.07854,0.48246,-1.22751,-0.28519,-0.31685,-1.23177,-0.84732,0.76096,-1.18084,5,0,0,0,6,0,0,0,0,0,0,0,2,2.127,-1.0145,0,0,0,0,-1.42595,-1.14076,-1.71114,2
-0.95197,0.48246,-0.61113,0.96082,-0.31685,-1.50796,-3.27393,0.76096,-1.54858,5,0,0,0,5,0,0,0,0,0,0,0,4,1.49158,-0.89891,0,0,0,0,4.8041,5.76492,4.8041,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,1.11406,0.7233,0.94156,-0.21575,5,3,1,2,4,2,0,0,3,0,0,0,5,-0.58016,0.93949,3,15,18,12,4.8041,5.76492,3.84328,3
-0.07854,0.48246,-0.61113,0.96082,-0.31685,-0.94779,-1.68062,-1.47955,-1.54858,5,1,0,0,6,0,0,0,0,0,0,0,6,-0.24649,-1.38502,0,0,0,0,4.8041,5.76492,5.76492,2
-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.69509,-1.27553,0.43852,-0.84637,5,0,0,2,5,0,0,0,0,0,0,0,5,1.37297,-0.65253,0,0,0,0,4.8041,0,4.8041,2
1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.30033,-1.11902,0.59042,-0.52593,6,0,0,0,5,0,0,0,0,0,0,0,0,-0.92104,1.63088,0,0,0,0,5.76492,5.76492,4.8041,2
0.49788,0.48246,0.45468,0.96082,-0.31685,-0.94779,-0.71727,-0.15487,-1.54858,4,0,0,0,5,0,0,0,0,0,0,0,0,0.62967,0.7583,0,0,0,0,3.84328,4.8041,4.8041,2
-0.95197,0.48246,1.16365,0.96082,-0.31685,0.96248,-0.58331,2.23427,-0.21575,5,0,0,0,4,0,0,0,0,0,0,0,2,-1.43907,2.04506,0,0,0,0,4.8041,5.76492,3.84328,2
1.09449,0.48246,1.98437,0.96082,-0.31685,0.16767,0.29338,-0.01729,-2.07848,6,0,0,0,5,0,0,0,0,0,0,0,2,-0.79151,0.93949,2,0,0,0,5.76492,5.76492,4.8041,2
-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-0.69509,-0.71727,-0.91699,-0.84637,4,0,0,0,4,0,0,0,0,0,0,0,3,1.37297,-0.27607,0,0,0,0,3.84328,5.76492,3.84328,3
0.49788,0.48246,1.16365,0.96082,-0.31685,1.74091,1.06238,1.2861,0.40148,5,1,0,0,6,0,0,0,0,0,0,0,2,-1.1943,0.7583,0,0,0,0,4.8041,4.8041,5.76492,2
-0.95197,0.48246,-0.61113,0.96082,-0.31685,0.63779,-0.31776,0.76096,-0.21575,4,2,0,0,5,0,0,0,0,0,0,0,0,-0.46725,0.93949,0,0,0,0,3.84328,1.92164,4.8041,2
0.49788,-0.48246,1.98437,0.96082,-0.31685,0.00332,0.88309,-2.70172,0.07987,4,1,1,1,6,2,0,0,2,1,0,1,4,0.04257,-0.27607,2,8,12,12,3.84328,5.76492,5.76492,2
2.59171,-0.48246,1.98437,0.96082,-0.31685,-0.15487,-0.45174,-1.47955,-1.54858,5,0,0,5,0,0,0,0,0,0,0,0,0,0.52135,1.81175,0,0,0,0,4.8041,3.84328,0,2
2.59171,-0.48246,-0.05921,0.96082,-0.31685,-0.30033,0.29338,0.43852,-0.52593,6,0,0,0,5,0,0,0,0,0,0,0,0,-1.05308,0.7583,0,0,0,0,5.76492,5.76492,4.8041,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,0.96248,2.15324,-0.91699,1.2247,5,0,0,0,5,0,0,0,0,1,0,0,0,-0.46725,-0.00665,0,0,0,0,4.8041,5.76492,4.8041,2
1.82213,0.48246,-2.43591,0.96082,-0.31685,0.00332,-0.01928,1.61108,-1.54858,5,0,0,0,6,0,0,0,0,0,0,0,1,-1.05308,1.13407,0,0,0,0,4.8041,0,5.76492,2
1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.15487,-0.17779,0.28783,0.07987,6,1,0,0,6,0,0,0,0,1,0,0,1,-1.1943,0.7583,0,0,0,0,5.76492,5.76492,5.76492,3
0.49788,-0.48246,-0.05921,0.96082,-1.10702,1.45421,-1.27553,-0.45321,0.07987,6,0,0,0,5,0,0,0,0,0,0,0,0,-0.92104,-0.00665,0,0,0,0,5.76492,5.76492,4.8041,2
0.49788,0.48246,1.16365,0.96082,-0.31685,-0.43999,0.14143,0.43852,-0.21575,4,0,0,0,4,1,0,1,0,0,0,0,2,0.41667,1.63088,1,0,0,0,3.84328,5.76492,3.84328,2
1.82213,-0.48246,1.98437,0.96082,-0.31685,0.47617,-0.58331,-0.30172,-0.52593,6,0,0,0,3,0,0,0,0,0,0,0,1,-0.92104,-0.52745,0,0,0,0,5.76492,2.88246,2.88246,2
-0.07854,-0.48246,-0.61113,0.96082,-0.31685,1.45421,1.06238,0.76096,0.07987,5,2,2,2,5,3,0,2,0,2,0,3,3,-1.05308,-0.14277,3,0,0,0,4.8041,4.8041,4.8041,4
1.09449,0.48246,0.45468,0.96082,-0.31685,-0.43999,-0.31776,0.76096,-0.52593,5,0,0,0,5,0,0,0,0,0,0,0,0,-0.24649,-0.00665,0,0,0,0,4.8041,5.76492,4.8041,2
1.09449,0.48246,-0.61113,0.96082,-0.31685,-0.30033,-2.21069,-0.15487,-0.84637,5,0,0,1,6,0,0,0,0,0,0,0,0,0.04257,-0.14277,0,0,0,0,4.8041,5.76492,5.76492,2
0.49788,-0.48246,-0.05921,-0.28519,-0.31685,-0.80615,0.7233,-0.45321,-0.21575,3,2,2,3,5,2,0,0,0,0,0,2,6,-1.1943,0.25953,2,0,0,0,-0.85557,-1.71114,-1.42595,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.15487,-0.58331,-0.60633,-0.52593,3,0,0,0,3,0,0,0,0,0,0,0,0,-0.05188,0.41594,0,0,0,0,2.88246,5.76492,2.88246,2
-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.00332,-0.17779,-0.76096,-0.21575,3,1,1,0,6,0,0,0,0,0,0,0,6,1.13281,-0.40581,0,0,0,0,2.88246,2.88246,5.76492,3
0.49788,0.48246,-0.05921,-0.57009,-0.31685,-0.94779,-0.17779,0.43852,-0.84637,5,0,0,0,5,0,0,0,0,0,0,0,0,0.82562,0.58489,0,0,0,0,-2.85045,-2.28036,-2.85045,2
0.49788,0.48246,1.98437,0.96082,-0.31685,-0.43999,-0.71727,0.59042,-0.84637,6,0,0,0,6,0,0,0,0,0,0,0,1,0.52135,0.93949,0,0,0,0,5.76492,5.76492,5.76492,2
1.09449,0.48246,0.45468,0.96082,-0.31685,-2.32338,-1.27553,1.61108,-1.54858,4,1,2,0,4,1,0,0,0,1,0,0,0,-1.05308,0.12331,1,0,0,0,3.84328,5.76492,3.84328,2
0.49788,0.48246,-1.22751,0.96082,-0.31685,0.80523,-0.17779,-0.01729,0.07987,5,0,0,0,5,0,0,0,0,0,0,0,0,-1.69163,1.63088,0,0,0,0,4.8041,5.76492,4.8041,2
1.09449,0.48246,0.45468,0.96082,-0.31685,-0.15487,-0.84732,0.13136,-1.54858,3,0,0,0,6,0,0,0,0,0,0,1,4,-1.32828,0.58489,0,0,0,0,2.88246,5.76492,5.76492,2
-0.95197,0.48246,-1.7379,0.96082,-0.31685,-0.57545,-1.97495,-0.30172,0.7654,3,0,0,0,6,0,0,0,0,0,0,0,2,1.13281,-0.14277,1,0,0,0,2.88246,5.76492,5.76492,2
1.09449,0.48246,1.16365,0.96082,-0.31685,0.00332,-0.45174,0.28783,-0.52593,6,0,0,1,6,0,0,0,0,0,0,0,0,-0.34799,0.12331,0,0,0,0,5.76492,5.76492,5.76492,2
-0.07854,0.48246,1.16365,0.96082,-0.31685,1.74091,0.29338,0.59042,-0.52593,5,1,1,0,5,1,0,0,0,1,0,1,5,0.04257,1.30612,1,0,0,0,4.8041,5.76492,4.8041,2
1.09449,0.48246,1.98437,0.96082,-0.31685,0.80523,0.58331,-0.01729,-0.52593,5,0,0,0,4,0,0,0,0,0,0,0,1,-0.79151,0.41594,0,0,0,0,4.8041,5.76492,3.84328,2
1.82213,0.48246,0.45468,0.96082,-0.31685,0.80523,1.06238,-0.45321,0.40148,5,1,0,0,6,1,0,0,0,1,0,0,6,-0.46725,-0.78155,1,0,0,0,4.8041,5.76492,5.76492,3
0.49788,-0.48246,0.45468,0.96082,-1.10702,1.93886,-0.97631,-0.01729,-0.52593,5,0,0,0,4,0,0,0,0,0,0,0,3,-0.79151,1.13407,0,0,0,0,4.8041,5.76492,3.84328,2
-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.00332,-0.71727,0.28783,-1.18084,2,0,0,0,5,0,0,0,0,0,0,0,0,0.04257,0.93949,0,0,0,0,1.92164,5.76492,4.8041,2
0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.30033,-0.97631,1.81866,-2.07848,5,0,0,0,6,0,0,0,0,0,0,0,0,0.52135,1.63088,0,0,0,0,4.8041,5.76492,5.76492,2
1.09449,-0.48246,-1.43719,0.96082,-0.31685,-1.09207,-1.68062,0.28783,0.07987,6,1,1,0,5,1,1,0,0,1,0,1,1,0.91093,-0.78155,1,0,0,0,5.76492,5.76492,4.8041,2
-0.07854,0.48246,1.98437,0.96082,-0.31685,0.00332,1.43533,-0.91699,-0.52593,5,0,0,0,5,0,0,0,0,0,0,0,0,0.22393,0.93949,0,0,0,0,4.8041,5.76492,4.8041,2
0.49788,0.48246,-0.05921,0.96082,-0.31685,1.2861,-0.17779,0.94156,-0.52593,5,0,0,0,6,0,0,0,0,0,0,0,0,-0.79151,2.33337,0,0,0,0,4.8041,4.8041,5.76492,2
0.49788,-0.48246,-1.22751,0.96082,-0.31685,-1.6334,-1.97495,0.94156,0.07987,6,3,2,0,5,3,0,0,0,0,0,0,6,-0.58016,0.41594,0,0,0,0,5.76492,3.84328,4.8041,4
1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.47617,-0.97631,0.43852,-0.21575,4,0,0,1,5,0,0,0,0,0,0,0,2,-0.34799,-0.14277,0,0,0,0,3.84328,5.76492,4.8041,2
0.49788,-0.48246,-2.43591,0.96082,-0.31685,-0.43999,-0.97631,-0.45321,-0.84637,6,2,2,2,6,3,0,2,0,2,0,2,6,-0.24649,0.58489,6,0,0,0,5.76492,5.76492,5.76492,2
1.82213,0.48246,-1.22751,0.24923,-0.31685,-0.43999,-1.55521,0.94156,-1.54858,0,0,0,0,0,0,0,0,0,0,0,0,5,-0.46725,0.7583,0,0,0,0,0,1.24615,0,2
2.59171,-0.48246,-0.61113,0.24923,-0.31685,-0.43999,-0.97631,0.13136,-0.21575,4,0,0,5,6,0,0,0,0,0,0,0,1,-1.32828,0.12331,0,0,0,0,0.99692,1.49538,1.49538,2
2.59171,0.48246,-1.7379,0.24923,-0.31685,-0.15487,-1.42424,-1.34289,0.7654,4,0,0,0,6,0,0,0,0,0,0,0,6,-0.14882,-0.00665,0,0,0,0,0.99692,1.49538,1.49538,2
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.57545,0.58331,0.43852,0.7654,6,0,0,0,5,0,0,0,0,0,0,0,3,0.41667,-1.0145,0,0,0,0,5.76492,5.76492,4.8041,3
-0.95197,0.48246,-2.43591,0.96082,-0.31685,-0.15487,-0.01928,-0.15487,-0.84637,5,2,3,6,5,3,3,0,3,2,2,2,6,0.22393,-0.40581,4,15,18,15,4.8041,5.76492,4.8041,6
0.49788,0.48246,1.16365,0.96082,-0.31685,0.16767,1.43533,1.81866,-0.84637,1,1,1,1,5,1,1,0,0,1,1,1,6,-1.86962,1.13407,1,0,0,0,0.96082,5.76492,4.8041,2
1.09449,0.48246,0.45468,0.96082,-0.31685,1.74091,1.65653,2.46262,1.2247,6,1,0,0,5,0,0,0,4,1,0,0,6,-0.14882,0.25953,0,24,24,20,5.76492,5.76492,4.8041,3
1.09449,-0.48246,1.16365,0.96082,-0.31685,0.80523,-0.01928,-0.01729,-1.54858,2,2,1,2,6,1,2,0,0,1,2,1,0,-0.92104,0.41594,1,0,0,0,1.92164,5.76492,5.76492,2
1.09449,-0.48246,-0.05921,0.96082,-1.10702,0.32197,-0.45174,-0.15487,-1.18084,6,0,0,4,6,0,0,0,0,0,0,0,0,-0.58016,0.25953,0,0,0,0,5.76492,5.76492,5.76492,2
0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.57545,0.88309,1.2861,-0.21575,4,2,1,4,5,2,2,2,0,1,2,1,6,1.02119,-0.65253,2,0,0,0,3.84328,5.76492,4.8041,2
-0.07854,-0.48246,-1.7379,0.96082,-0.31685,0.00332,-0.17779,-0.60633,-0.84637,2,2,2,0,5,2,0,2,0,2,0,2,2,-0.46725,0.41594,2,0,0,0,1.92164,4.8041,4.8041,2
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.15487,-0.01928,0.28783,0.40148,2,1,1,2,5,1,2,1,0,1,2,1,3,0.22393,-0.27607,2,0,0,0,1.92164,5.76492,4.8041,2
0.49788,-0.48246,-1.7379,0.96082,-0.31685,-1.23177,-0.97631,-1.772,1.92173,3,3,1,1,5,3,1,1,3,1,0,1,6,2.46262,-1.64101,3,9,15,15,2.88246,4.8041,4.8041,3
-0.07854,0.48246,-0.61113,0.96082,-0.31685,1.58487,0.58331,0.13136,1.92173,5,2,2,2,5,2,2,2,0,2,2,0,3,-0.58016,0.41594,2,0,0,0,4.8041,5.76492,4.8041,2
1.09449,-0.48246,0.45468,0.96082,-0.31685,0.32197,-0.17779,0.59042,-0.52593,2,1,1,2,5,1,2,0,0,1,2,1,6,0.41667,0.41594,1,0,0,0,1.92164,5.76492,4.8041,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.15487,-1.27553,0.76096,-2.07848,5,0,0,1,6,0,0,0,0,0,0,0,0,1.23461,0.41594,0,0,0,0,4.8041,5.76492,5.76492,2
1.09449,0.48246,0.45468,0.96082,-0.31685,0.47617,0.29338,0.43852,-0.21575,5,0,0,5,5,0,0,0,0,1,2,1,2,-1.1943,0.25953,0,0,0,0,4.8041,5.76492,4.8041,2
-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-0.94779,-1.68062,0.13136,-0.84637,6,1,0,0,5,0,0,0,0,0,0,0,6,-0.05188,0.7583,1,0,0,0,5.76492,5.76492,4.8041,6
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.32197,0.29338,0.76096,-0.21575,3,2,2,5,5,1,2,0,0,1,0,0,6,1.23461,-0.65253,2,0,0,0,2.88246,5.76492,4.8041,2
-0.95197,-0.48246,-1.22751,0.24923,-0.31685,0.32197,0.14143,-0.91699,0.07987,5,2,0,0,0,2,0,0,2,2,0,3,6,0.22393,-0.27607,0,10,12,0,1.24615,1.49538,0,6
0.49788,0.48246,0.45468,0.96082,-0.31685,2.32338,1.65653,-1.34289,1.92173,5,0,0,3,6,2,0,0,0,0,0,1,6,1.02119,0.41594,1,0,0,0,4.8041,5.76492,5.76492,2
1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.7625,0.7233,-0.91699,-0.52593,6,1,1,0,5,3,0,0,1,1,0,2,0,-0.34799,0.12331,1,6,6,5,5.76492,5.76492,4.8041,4
1.09449,0.48246,1.16365,0.96082,-0.31685,0.00332,-0.71727,0.13136,0.40148,5,0,0,0,5,0,0,0,0,0,0,0,2,-0.92104,0.93949,1,0,0,0,4.8041,5.76492,4.8041,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.57545,-1.68062,0.43852,-1.18084,5,0,0,0,5,0,0,0,0,0,0,0,0,-0.46725,-0.52745,0,0,0,0,4.8041,5.76492,4.8041,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.43999,0.7233,-0.01729,-0.21575,6,0,0,0,6,0,0,0,0,0,0,0,1,0.82562,0.25953,0,0,0,0,5.76492,5.76492,5.76492,2
0.49788,-0.48246,0.45468,0.96082,-0.31685,1.11406,-0.31776,-0.60633,0.7654,2,2,2,2,5,2,0,2,0,1,2,2,2,-0.46725,0.12331,2,0,0,0,1.92164,5.76492,4.8041,2
1.09449,0.48246,0.45468,0.96082,-1.10702,0.16767,-0.97631,0.76096,-1.54858,1,0,0,0,4,0,0,0,0,0,0,0,0,-0.24649,0.58489,0,0,0,0,0.96082,0,3.84328,2
-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-0.43999,-2.39883,0.13136,-0.21575,5,0,2,0,6,2,0,0,0,2,0,0,6,-0.58016,-0.40581,2,0,0,0,4.8041,5.76492,5.76492,2
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.30033,0.14143,-0.15487,-0.84637,3,0,0,0,6,0,0,0,0,0,1,0,6,0.13606,-0.27607,0,0,0,0,2.88246,5.76492,5.76492,2
0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.43999,0.29338,0.13136,-0.84637,2,0,1,3,6,0,0,0,0,0,3,0,6,-0.67825,-0.00665,1,0,0,0,1.92164,5.76492,5.76492,2
0.49788,0.48246,-1.43719,0.96082,-0.31685,0.32197,-0.58331,-0.01729,-1.18084,5,0,0,0,6,0,0,0,0,0,0,0,0,-0.46725,1.13407,0,0,0,0,4.8041,5.76492,5.76492,2
0.49788,-0.48246,0.45468,0.96082,-0.31685,1.2861,-0.45174,-1.47955,1.2247,6,1,1,1,5,3,0,0,3,1,0,1,5,0.22393,-0.78155,3,18,12,15,5.76492,3.84328,4.8041,2
0.49788,0.48246,0.45468,0.96082,-0.31685,0.63779,-0.97631,-0.30172,-0.52593,6,0,0,0,5,0,0,0,0,0,0,1,1,-1.86962,0.58489,0,0,0,0,5.76492,5.76492,4.8041,2
1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.47617,-0.84732,-1.47955,1.2247,6,0,0,0,5,0,0,0,0,0,0,0,6,0.13606,0.41594,0,0,0,0,5.76492,5.76492,4.8041,2
1.09449,-0.48246,1.16365,0.96082,-0.31685,1.2861,1.43533,0.94156,-1.18084,1,1,1,0,6,1,0,1,0,0,0,1,4,-0.92104,0.58489,1,0,0,0,0.96082,4.8041,5.76492,2
1.09449,-0.48246,-1.43719,0.96082,-0.31685,-0.15487,-0.17779,-0.15487,0.07987,3,1,1,1,6,0,0,0,0,1,0,1,6,0.91093,0.25953,2,0,0,0,2.88246,5.76492,5.76492,6
0.49788,-0.48246,-1.43719,0.96082,0.1144,-0.15487,-0.31776,-0.30172,0.07987,6,1,1,2,2,2,0,0,0,1,0,1,6,1.37297,-0.65253,1,0,0,0,5.76492,5.76492,1.92164,6
1.09449,-0.48246,-1.22751,0.96082,-0.31685,-1.37639,0.44585,0.94156,0.40148,5,2,0,3,6,2,1,2,2,1,6,2,2,1.02119,-1.38502,1,10,12,12,4.8041,5.76492,5.76492,6
-0.07854,0.48246,0.45468,0.96082,-0.31685,1.11406,-0.97631,0.43852,-0.52593,6,0,0,0,6,2,0,0,0,0,0,0,2,0.13606,-0.27607,2,0,0,0,5.76492,2.88246,5.76492,2
-0.95197,-0.48246,-1.22751,0.96082,-0.31685,-1.09207,-0.58331,-2.07848,0.7654,6,3,3,0,6,3,0,5,4,3,0,3,5,-0.58016,2.63199,3,24,24,24,5.76492,5.76492,5.76492,6
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.69509,0.29338,-2.21844,0.7654,5,0,3,3,5,3,0,4,3,0,0,2,6,-0.05188,-1.25773,5,15,18,15,4.8041,5.76492,4.8041,6
-0.07854,-0.48246,-0.61113,0.96082,-0.31685,0.96248,0.14143,-1.07533,1.92173,5,2,2,0,4,2,0,0,0,2,0,2,2,-0.79151,-0.65253,2,0,0,0,4.8041,4.8041,3.84328,2
-0.07854,0.48246,1.98437,0.96082,-0.31685,0.00332,1.06238,-0.45321,-0.21575,6,0,3,0,5,0,0,0,0,0,0,2,0,0.31287,0.41594,0,0,0,0,5.76492,5.76492,4.8041,4
-0.95197,-0.48246,-1.22751,0.96082,-0.31685,0.80523,-0.01928,-0.91699,0.7654,4,3,0,0,4,3,0,3,0,0,0,0,5,0.31287,1.13407,0,0,0,0,3.84328,5.76492,3.84328,6
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.15487,-0.01928,1.81866,-1.18084,4,1,1,3,6,1,0,0,2,1,1,1,6,-0.79151,-0.65253,1,8,12,12,3.84328,5.76492,5.76492,6
0.49788,0.48246,0.45468,0.96082,0.126,0.80523,-0.71727,1.2861,-0.84637,6,0,0,0,6,0,0,0,0,0,0,0,1,-1.05308,0.93949,0,0,0,0,5.76492,5.76492,5.76492,2
1.09449,-0.48246,-1.7379,0.96082,-0.31685,0.00332,-0.31776,-0.15487,-0.21575,5,1,0,3,4,0,0,0,0,0,0,0,1,0.22393,-0.00665,0,0,0,0,4.8041,4.8041,3.84328,2
-0.07854,-0.48246,-2.43591,0.96082,-0.31685,-0.94779,-1.42424,-0.76096,-0.21575,5,1,0,0,6,1,0,0,0,1,0,1,6,0.22393,-0.27607,0,0,0,0,4.8041,5.76492,5.76492,2
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.96248,-1.55521,2.23427,-0.52593,5,0,2,0,6,0,0,0,0,0,0,0,0,-0.14882,1.63088,0,0,0,0,4.8041,5.76492,5.76492,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.47617,-1.11902,0.59042,-0.52593,4,0,0,0,6,0,0,0,0,0,0,0,0,0.04257,1.81175,0,0,0,0,3.84328,3.84328,5.76492,2
1.82213,-0.48246,-0.61113,-0.57009,-0.31685,-0.30033,1.06238,1.81866,-1.18084,1,0,0,0,5,0,0,0,0,1,0,0,0,-0.67825,0.7583,1,0,0,0,-0.57009,-1.14018,-2.85045,6
1.09449,-0.48246,-1.7379,0.96082,-0.31685,0.47617,0.29338,-0.91699,0.40148,6,2,2,2,4,2,2,0,0,1,1,0,2,-1.43907,0.41594,3,0,0,0,5.76492,5.76492,3.84328,6
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.30033,0.29338,-0.15487,-0.21575,4,0,0,0,6,0,0,0,0,0,0,0,3,1.37297,-1.78169,0,0,0,0,-2.28036,-2.85045,-3.42054,4
-0.95197,0.48246,-0.61113,0.96082,-0.31685,1.45421,-2.09015,-0.01729,0.07987,3,0,0,0,6,0,0,0,0,0,0,0,0,-0.67825,0.58489,0,0,0,0,2.88246,4.8041,5.76492,2
0.49788,-0.48246,-1.7379,0.96082,-0.31685,0.63779,-0.71727,-0.76096,-0.21575,5,0,0,0,6,0,0,0,0,0,0,0,5,0.41667,-0.27607,0,0,0,0,4.8041,5.76492,5.76492,2
1.09449,0.48246,-0.05921,0.96082,-0.31685,0.80523,0.58331,0.13136,-0.84637,5,0,0,0,6,0,0,0,0,0,0,0,0,-0.46725,0.7583,0,0,0,0,4.8041,5.76492,5.76492,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.09207,0.44585,2.75696,0.40148,6,2,2,2,5,2,0,2,3,3,3,2,6,0.22393,-0.65253,2,18,15,15,5.76492,4.8041,4.8041,3
-0.07854,-0.48246,1.16365,0.96082,-0.31685,-0.15487,-0.84732,-0.76096,0.07987,6,2,1,0,6,2,0,0,2,0,0,2,6,0.04257,-1.13788,2,12,12,12,5.76492,5.76492,5.76492,2
-0.95197,0.48246,1.16365,0.96082,-0.31685,0.80523,-0.84732,-0.15487,-0.52593,5,0,0,0,5,0,0,0,0,0,0,0,2,-1.1943,0.7583,0,0,0,0,4.8041,3.84328,4.8041,2
0.49788,0.48246,0.45468,0.96082,-0.31685,-0.15487,0.14143,0.13136,0.07987,5,0,0,0,6,0,0,0,0,0,0,0,3,-0.14882,0.93949,2,0,0,0,4.8041,2.88246,5.76492,2
-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.80615,0.7233,-0.76096,-0.21575,6,3,3,0,5,2,0,0,4,0,0,0,5,0.82562,-2.57309,0,24,24,20,5.76492,5.76492,4.8041,3
0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.43999,0.29338,-2.21844,0.40148,6,3,1,4,6,3,3,2,2,2,1,2,6,1.60383,-0.65253,3,12,12,12,5.76492,5.76492,5.76492,4
0.49788,0.48246,1.16365,0.96082,-0.31685,-0.57545,0.14143,0.59042,-2.07848,5,0,0,0,6,0,0,0,0,0,0,0,0,-0.46725,0.7583,0,0,0,0,4.8041,5.76492,5.76492,2
-0.07854,-0.48246,1.16365,0.96082,-0.31685,1.2861,1.88511,-2.5383,0.07987,4,3,0,0,6,3,0,4,3,3,3,3,5,0.91093,-0.40581,2,12,18,18,3.84328,5.76492,5.76492,4
-0.95197,0.48246,0.45468,0.96082,-0.31685,-1.37639,1.24033,-1.772,0.07987,6,3,3,4,6,2,3,5,3,2,3,2,6,1.23461,0.25953,3,18,18,18,5.76492,5.76492,5.76492,5
1.09449,-0.48246,-1.22751,0.96082,-0.31685,-0.94779,-0.58331,1.45039,0.40148,6,1,2,0,3,0,0,0,1,1,0,1,3,1.02119,-1.25773,1,6,6,3,5.76492,5.76492,2.88246,2
-0.95197,0.48246,0.45468,0.96082,-0.50212,0.63779,1.06238,1.11406,0.7654,0,2,0,2,5,3,0,0,2,0,0,2,6,0.31287,-0.27607,0,0,12,10,0,5.76492,4.8041,6
1.09449,-0.48246,0.45468,0.96082,-0.31685,0.00332,1.24033,-0.01729,-0.21575,6,1,1,0,5,0,0,0,0,1,0,1,2,0.22393,1.46191,1,0,0,0,5.76492,1.92164,4.8041,2
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.80523,0.29338,-0.15487,-0.84637,4,0,0,0,6,0,0,0,0,0,0,0,0,0.13606,0.7583,0,0,0,0,3.84328,5.76492,5.76492,2
-0.95197,-0.48246,1.16365,0.96082,-0.22166,2.57309,1.06238,1.11406,0.40148,5,2,2,2,5,3,0,0,2,3,0,3,6,-0.92104,2.33337,2,10,12,10,4.8041,5.76492,4.8041,6
1.82213,0.48246,0.45468,0.96082,0.126,0.96248,0.14143,-0.15487,-2.07848,6,0,0,0,5,0,0,0,0,0,0,0,0,-0.24649,0.41594,0,0,0,0,5.76492,5.76492,4.8041,2
1.09449,0.48246,0.45468,-0.57009,-0.31685,0.96248,-0.45174,0.76096,-0.84637,3,1,0,0,4,0,0,0,0,1,0,0,1,-1.1943,0.93949,1,0,0,0,-1.71027,-3.42054,-2.28036,6
0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.94779,0.58331,-1.772,-0.84637,6,0,0,0,3,0,0,0,0,0,0,0,6,1.72012,-0.40581,0,0,0,0,5.76492,5.76492,2.88246,2
-0.07854,0.48246,1.16365,-0.09765,-0.31685,-0.43999,1.43533,1.45039,0.40148,6,0,0,2,5,0,0,0,0,0,0,0,3,0.41667,0.25953,0,0,0,0,-0.5859,-0.5859,-0.48825,2
0.49788,-0.48246,-0.61113,0.96082,-0.31685,-0.15487,0.29338,0.13136,-0.21575,0,1,0,0,2,1,1,0,0,1,0,1,3,-0.67825,1.63088,1,0,0,0,0,5.76492,1.92164,6
0.49788,0.48246,-1.7379,0.96082,-0.31685,0.96248,-0.58331,0.76096,-1.18084,4,1,1,0,6,1,0,0,0,0,0,0,6,-0.58016,-0.27607,1,0,0,0,3.84328,5.76492,5.76492,6
1.09449,0.48246,-1.7379,0.96082,-0.31685,0.32197,-1.55521,1.11406,-0.84637,6,0,1,0,5,0,0,0,0,0,0,0,6,-0.46725,-0.78155,0,0,0,0,5.76492,5.76492,4.8041,6
-0.07854,-0.48246,-1.22751,-0.28519,-0.31685,-1.6334,1.06238,-0.76096,-1.18084,5,5,0,2,4,0,0,0,2,0,0,0,5,1.49158,-1.38502,0,10,12,8,-1.42595,-1.71114,-1.14076,5
